Product,Tab Name,Data Visualization,Data Viz Calculation,Data Point,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type,,
InsightFlow,Denial Management,Denial Rate (Provider),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Denial Management,Denial Rate (Provider),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Provider = '<filter>',Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Denial Rate (Provider),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Provider = '<filter>',Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Denial Rate (Provider),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Denial Management,Denial Rate (Location),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Denial Management,Denial Rate (Location),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Location = '<filter>',Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Denial Rate (Location),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Location = '<filter>',Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Denial Rate (Location),(SUM(Denied) / COUNT(ClaimID)) x 100 IN Service Dates WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates,Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates,Accepted,COUNT(InsuranceClaimID) WHERE Status  = 'accepted',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates,Denied Previously,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates,Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Practice ,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Accepted,COUNT(InsuranceClaimID) WHERE Status  = 'accepted',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Denied Previously,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Practice),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Accepted,COUNT(InsuranceClaimID) WHERE Status  = 'accepted',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Denied Previously,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Provider),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Insurance Claim ID,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Accepted,COUNT(InsuranceClaimID) WHERE Status  = 'accepted',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Denied Previously,,,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Denied,COUNT(InsuranceClaimID) WHERE Status  = 'denied',trx_reports,Status,ENUM,PMS,WinOMS,exported_filed,,,,
InsightFlow,Denial Management,Recovery Rate (Location),(COUNT(ClaimID WHERE Accepted AND DeniedPreviously) / COUNT(ClaimId WHERE Denied)) in Service Dates WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Total AR Balance,SUM(Adjusted Charges) - SUM(Payment) IN Service Date,Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance,SUM(Adjusted Charges) - SUM(Payment) IN Service Date,Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance,SUM(Adjusted Charges) - SUM(Payment) IN Service Date,Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Total AR Balance,SUM(Adjusted Charges) - SUM(Payment) IN Service Date,Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Total AR Balance,SUM(Adjusted Charges) - SUM(Payment) IN Service Date,Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Provider),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Practice),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Adjusted Charges,(SUM(TrxAmt) WHERE TrxType == 'charges') - (SUM(TrxAmt) WHERE TrxType == 'adjustment'),...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Total AR Balance (Location),SUM(Adjusted Charges) - SUM(Payment) IN Service Date WHERE Location = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR,(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)),Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Provider,,trx_reports,Provider,VARCHAR,PMS,WinOMS,exported_files,default provider,string,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Provider),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Provider = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Practice,,trx_reports,POD,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Transaction Amount,...,trx_reports,TrxAmt,DECIMAL,PMS,WinOMS,exported_files,amount,string,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Transaction Type,...,trx_reports,TrxType,ENUM ,PMS,WinOMS,exported_files,AccountingType,string,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Charges,"(SUM(TrxAmt WHEN TrxType = ""charges"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Payments,"(SUM(TrxAmt WHEN TrxType = ""payments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Adjustments,"(SUM(TrxAmt WHEN TrxType = ""adjustments"") ",...,,,,,,,,,
InsightFlow,Accounts Receivable,Days in AR (Practice),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Practice = '<filter>',Service Date,,trx_reports,DateOfService,DATE,PMS,WinOMS,exported_files,service date,string,,
InsightFlow,Accounts Receivable,Days in AR (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>',Location,,trx_reports,Location,VARCHAR,PMS,WinOMS,exported_files,default office,string,,
InsightFlow,Accounts Receivable,Days in AR (Location),(ARBalance WHERE DateOfService >= (Today - 90)) / (SUM(Charges) WHERE DateOfService >= (Today - 90)) WHERE Location = '<filter>',AR Balance,(SUM(Charges) - SUM(Payments)) - SUM(Adjustments),...,,,,,,,,,
