Schema,TableName,ColumnName,DataType
dbo,OrganizationSSOConfiguration,SignOnUrl,varchar
dbo,OrganizationSSOConfiguration,UseRBAC,bit
dbo,OrganizationThirdPartySoftware,OrganizationThirdPartySoftwareID,bigint
dbo,OrganizationThirdPartySoftware,ThirdPartySoftwareID,tinyint
dbo,OrganizationThirdPartySoftware,OrganizationID,int
dbo,OrganizationThirdPartySoftware,ThirdPartyKeyValue,varchar
dbo,OrganizationThirdPartySoftware,DomainVersion,int
dbo,OrganizationThirdPartySoftware,Created,datetime
dbo,OrganizationThirdPartySoftware,CreatedBy,varchar
dbo,OrganizationThirdPartySoftware,CreatedByHost,varchar
dbo,OrganizationThirdPartySoftware,LastModified,datetime
dbo,OrganizationThirdPartySoftware,LastModifiedBy,varchar
dbo,OrganizationThirdPartySoftware,LastModifiedByHost,varchar
dbo,OrganizationThirdPartySoftwareValue,OrganizationThirdPartySoftwareValueID,bigint
dbo,OrganizationThirdPartySoftwareValue,OrganizationThirdPartySoftwareID,bigint
dbo,OrganizationThirdPartySoftwareValue,OrganizationID,int
dbo,OrganizationThirdPartySoftwareValue,SoftwareKey,varchar
dbo,OrganizationThirdPartySoftwareValue,SoftwareValue,varchar
dbo,OrganizationThirdPartySoftwareValue,DomainVersion,int
dbo,OrganizationThirdPartySoftwareValue,Created,datetime
dbo,OrganizationThirdPartySoftwareValue,CreatedBy,varchar
dbo,OrganizationThirdPartySoftwareValue,CreatedByHost,varchar
dbo,OrganizationThirdPartySoftwareValue,LastModified,datetime
dbo,OrganizationThirdPartySoftwareValue,LastModifiedBy,varchar
dbo,OrganizationThirdPartySoftwareValue,LastModifiedByHost,varchar
dbo,OrganizationTreatmentRecommendation,OrganizationTreatmentRecommendationID,bigint
dbo,OrganizationTreatmentRecommendation,OrganizationConditionID,bigint
dbo,OrganizationTreatmentRecommendation,OrganizationID,int
dbo,OrganizationTreatmentRecommendation,Version,int
dbo,OrganizationTreatmentRecommendation,Created,datetime
dbo,OrganizationTreatmentRecommendation,CreatedBy,varchar
dbo,OrganizationTreatmentRecommendation,CreatedByHost,varchar
dbo,OrganizationTreatmentRecommendation,LastModified,datetime
dbo,OrganizationTreatmentRecommendation,LastModifiedBy,varchar
dbo,OrganizationTreatmentRecommendation,LastModifiedByHost,varchar
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,OrganizationTreatmentRecommendationID,bigint
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,OrganizationProcedureID,bigint
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,Created,datetime
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,CreatedBy,varchar
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,CreatedByHost,varchar
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,LastModified,datetime
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,LastModifiedBy,varchar
dbo,OrganizationTreatmentRecommendationOrganizationProcedure,LastModifiedByHost,varchar
dbo,Ownership,OwnershipID,int
dbo,Ownership,Name,varchar
dbo,Ownership,Description,varchar
dbo,Ownership,Created,datetime
dbo,Ownership,CreatedBy,varchar
dbo,Ownership,CreatedByHost,varchar
dbo,Ownership,LastModified,datetime
dbo,Ownership,LastModifiedBy,varchar
dbo,Ownership,LastModifiedByHost,varchar
dbo,Patient,Version,int
dbo,Patient,DateOfBirth,date
dbo,Patient,FirstName,varchar
dbo,Patient,Gender,varchar
dbo,Patient,LastMissedAppointmentDate,datetime
dbo,Patient,LastName,varchar
dbo,Patient,MiddleName,varchar
dbo,Patient,OrganizationID,int
dbo,Patient,Primary_ProviderID,bigint
dbo,Patient,Secondary_ProviderID,bigint
dbo,Patient,TotalMissedAppointments,int
dbo,Patient,Created,datetime
dbo,Patient,CreatedBy,varchar
dbo,Patient,CreatedByHost,varchar
dbo,Patient,LastModified,datetime
dbo,Patient,LastModifiedBy,varchar
dbo,Patient,LastModifiedByHost,varchar
dbo,Patient,FirstVisitDate,datetime
dbo,Patient,PreferredName,varchar
dbo,Patient,Title,varchar
dbo,Patient,EmergencyContact,varchar
dbo,Patient,Guarantor_PatientID,bigint
dbo,Patient,ReferredBy_PatientID,bigint
dbo,Patient,ReferredBy_ReferralID,bigint
dbo,Patient,PatientEmployerID,bigint
dbo,Patient,ExternalPatientGUID,binary
dbo,Patient,ChartNumber,varchar
dbo,Patient,SSNEncrypted,varchar
dbo,Patient,NameSuffix,varchar
dbo,Patient,PreferredLocationID,bigint
dbo,Patient,ContactMethodID,int
dbo,Patient,LanguageTypeID,int
dbo,Patient,ExternalPatientID,varchar
dbo,Patient,DiscountFeeScheduleID,bigint
dbo,Patient,PatientID,bigint
dbo,Patient,PatientAddressID,bigint
dbo,Patient,PatientEmailID,bigint
dbo,Patient,PatientStatusID,tinyint
dbo,Patient,DuplicateOf_PatientID,bigint
dbo,Patient,FamilySize,smallint
dbo,Patient,Income,decimal
dbo,Patient,DiscountTypeID,int
dbo,Patient,ExpirationDate,datetime
dbo,Patient,IsOrthodontiaPatient,bit
dbo,Patient,PreferredPharmacyID,bigint
dbo,PatientAcademic,PatientID,bigint
dbo,PatientAcademic,DomainVersion,int
dbo,PatientAcademic,PatientFeeScheduleID,bigint
dbo,PatientAcademic,OrganizationID,int
dbo,PatientAcademic,Created,datetime2
dbo,PatientAcademic,CreatedBy,varchar
dbo,PatientAcademic,CreatedByHost,varchar
dbo,PatientAcademic,LastModified,datetime2
dbo,PatientAcademic,LastModifiedBy,varchar
dbo,PatientAcademic,LastModifiedByHost,varchar
dbo,PatientAcademic,IsConfidential,bit
dbo,PatientAddress,Created,datetime
dbo,PatientAddress,CreatedBy,varchar
dbo,PatientAddress,CreatedByHost,varchar
dbo,PatientAddress,LastModified,datetime
dbo,PatientAddress,LastModifiedBy,varchar
dbo,PatientAddress,LastModifiedByHost,varchar
dbo,PatientAddress,PatientAddressID,bigint
dbo,PatientAddress,OrganizationID,int
dbo,PatientAddress,Version,int
dbo,PatientAddress,Address1,varchar
dbo,PatientAddress,Address2,varchar
dbo,PatientAddress,City,varchar
dbo,PatientAddress,PostalCode,varchar
dbo,PatientAddress,State,varchar
dbo,PatientAmount,PatientAmountID,bigint
dbo,PatientAmount,DomainVersion,int
dbo,PatientAmount,OrganizationID,int
dbo,PatientAmount,PatientAmount,decimal
dbo,PatientAmount,PaymentUnitID,tinyint
dbo,PatientAmount,PovertyLevel,decimal
dbo,PatientAmount,LocationPovertyLevelID,bigint
dbo,PatientAmount,Created,datetime
dbo,PatientAmount,CreatedBy,varchar
dbo,PatientAmount,CreatedByHost,varchar
dbo,PatientAmount,LastModified,datetime
dbo,PatientAmount,LastModifiedBy,varchar
dbo,PatientAmount,LastModifiedByHost,varchar
dbo,PatientAthena,PatientID,bigint
dbo,PatientAthena,OrganizationID,int
dbo,PatientAthena,DomainVersion,int
dbo,PatientAthena,Created,datetime
dbo,PatientAthena,CreatedBy,varchar
dbo,PatientAthena,CreatedByHost,varchar
dbo,PatientAthena,LastModified,datetime
dbo,PatientAthena,LastModifiedBy,varchar
dbo,PatientAthena,LastModifiedByHost,varchar
dbo,PatientAthena,AgriculturalWorker,varchar
dbo,PatientAthena,AgriculturalWorkerType,varchar
dbo,PatientAthena,ClinicalOrderTypeGroupId,tinyint
dbo,PatientAthena,CountryCode3166,varchar
dbo,PatientAthena,DeceasedDate,datetime
dbo,PatientAthena,DefaultPharmacyNcpdpId,int
dbo,PatientAthena,DepartmentAthenaID,bigint
dbo,PatientAthena,DriversLicense,bit
dbo,PatientAthena,DriversLicenseExpirationDate,datetime
dbo,PatientAthena,DriversLicenseNumber,varchar
dbo,PatientAthena,DriversLicenseStateId,varchar
dbo,PatientAthena,EmployerPhone,varchar
dbo,PatientAthena,EthnicityCode,varchar
dbo,PatientAthena,Homebound,bit
dbo,PatientAthena,Homeless,varchar
dbo,PatientAthena,HomelessType,varchar
dbo,PatientAthena,IgnoreRestrictions,bit
dbo,PatientAthena,IndustryCode,varchar
dbo,PatientAthena,Language6392Code,varchar
dbo,PatientAthena,Lookup_DepartmentAthenaID,bigint
dbo,PatientAthena,MaritalStatus,varchar
dbo,PatientAthena,MobileCarrierId,int
dbo,PatientAthena,OccupationCode,varchar
dbo,PatientAthena,PatientPhoto,bit
dbo,PatientAthena,PortalAccessGiven,bit
dbo,PatientAthena,PortalTermsOnFile,bit
dbo,PatientAthena,PovertyLevelFamilySize,tinyint
dbo,PatientAthena,PovertyLevelFamilySizeDeclined,bit
dbo,PatientAthena,PovertyLevelIncomeDeclined,bit
dbo,PatientAthena,PovertyLevelIncomePayPeriod,varchar
dbo,PatientAthena,PovertyLevelIncomePerPayPeriod,decimal
dbo,PatientAthena,Primary_DepartmentAthenaID,bigint
dbo,PatientAthena,PrivacyInformationVerified,bit
dbo,PatientAthena,PublicHousing,varchar
dbo,PatientAthena,Race,varchar
dbo,PatientAthena,ReferralSourceAthenaID,bigint
dbo,PatientAthena,ReferralSourceOther,varchar
dbo,PatientAthena,RegisterPatientInDepartment,bit
dbo,PatientAthena,SchoolBasedHealthCenter,varchar
dbo,PatientAthena,UpcomingAppointmentHours,int
dbo,PatientAthena,Veteran,varchar
dbo,PatientAthena,CareSummaryDeliveryPreference,varchar
dbo,PatientAthena,ContactPreference,varchar
dbo,PatientAthena,ContactPreferenceAnnouncementEmail,bit
dbo,PatientAthena,ContactPreferenceAnnouncementPhone,bit
dbo,PatientAthena,ContactPreferenceAnnouncementSms,bit
dbo,PatientAthena,ContactPreferenceAppointmentEmail,bit
dbo,PatientAthena,ContactPreferenceAppointmentPhone,bit
dbo,PatientAthena,ContactPreferenceAppointmentSms,bit
dbo,PatientAthena,ContactPreferenceBillingEmail,bit
dbo,PatientAthena,ContactPreferenceBillingPhone,bit
dbo,PatientAthena,ContactPreferenceBillingSms,bit
dbo,PatientAthena,ContactPreferenceLabEmail,bit
dbo,PatientAthena,ContactPreferenceLabPhone,bit
dbo,PatientAthena,ContactPreferenceLabSms,bit
dbo,PatientAthena,ConsentToCall,bit
dbo,PatientAthena,ConsentToText,bit
dbo,PatientAthena,ContactHomePhone,varchar
dbo,PatientAthena,ContactMobilePhone,varchar
dbo,PatientAthena,ContactName,varchar
dbo,PatientAthena,ContactRelationship,varchar
dbo,PatientAthena,GuardianFirstName,varchar
dbo,PatientAthena,GuardianLastName,varchar
dbo,PatientAthena,GuardianMiddleName,varchar
dbo,PatientAthena,GuardianSuffix,varchar
dbo,PatientAthena,NextKinName,varchar
dbo,PatientAthena,NextKinPhone,varchar
dbo,PatientAthena,NextKinRelationship,varchar
dbo,PatientAthena,GuarantorAddress1,varchar
dbo,PatientAthena,GuarantorAddress2,varchar
dbo,PatientAthena,GuarantorAddressSameAsPatient,bit
dbo,PatientAthena,GuarantorCity,varchar
dbo,PatientAthena,GuarantorCountryCode,varchar
dbo,PatientAthena,GuarantorCountryCode3166,varchar
dbo,PatientAthena,GuarantorDob,datetime
dbo,PatientAthena,GuarantorEmail,varchar
dbo,PatientAthena,Guarantor_PatientEmployerID,bigint
dbo,PatientAthena,GuarantorFirstName,varchar
dbo,PatientAthena,GuarantorLastName,varchar
dbo,PatientAthena,GuarantorMiddleName,varchar
dbo,PatientAthena,GuarantorPhone,varchar
dbo,PatientAthena,GuarantorRelationshipToPatient,tinyint
dbo,PatientAthena,GuarantorState,varchar
dbo,PatientAthena,GuarantorSuffix,varchar
dbo,PatientAthena,GuarantorZip,varchar
dbo,PatientAthena,OnlineStatementOnly,bit
dbo,PatientAthena,SexualOrientation,varchar
dbo,PatientAthena,GenderIdentity,varchar
dbo,PatientAthena,PovertyLevelCalculated,decimal
dbo,PatientAuditedAthena,PatientID,bigint
dbo,PatientAuditedAthena,OrganizationID,int
dbo,PatientAuditedAthena,DomainVersion,int
dbo,PatientAuditedAthena,Created,datetime
dbo,PatientAuditedAthena,CreatedBy,varchar
dbo,PatientAuditedAthena,CreatedByHost,varchar
dbo,PatientAuditedAthena,LastModified,datetime
dbo,PatientAuditedAthena,LastModifiedBy,varchar
dbo,PatientAuditedAthena,LastModifiedByHost,varchar
dbo,PatientBasicPerioExam,PatientBasicPerioExamID,bigint
dbo,PatientBasicPerioExam,PatientID,bigint
dbo,PatientBasicPerioExam,ProviderID,bigint
dbo,PatientBasicPerioExam,ServiceDate,datetime
dbo,PatientBasicPerioExam,Notes,nvarchar
dbo,PatientBasicPerioExam,Stage,int
dbo,PatientBasicPerioExam,Grade,char
dbo,PatientBasicPerioExam,StabilityID,int
dbo,PatientBasicPerioExam,RiskFactors,nvarchar
dbo,PatientBasicPerioExam,OrganizationID,int
dbo,PatientBasicPerioExam,Created,datetime
dbo,PatientBasicPerioExam,CreatedBy,varchar
dbo,PatientBasicPerioExam,CreatedByHost,varchar
dbo,PatientBasicPerioExam,LastModified,datetime
dbo,PatientBasicPerioExam,LastModifiedBy,varchar
dbo,PatientBasicPerioExam,LastModifiedByHost,varchar
dbo,PatientBasicPerioExam,DomainVersion,int
dbo,PatientBasicPerioExamScore,PatientBasicPerioExamScoreID,bigint
dbo,PatientBasicPerioExamScore,PatientBasicPerioExamID,bigint
dbo,PatientBasicPerioExamScore,TeethSextantID,int
dbo,PatientBasicPerioExamScore,BasicPerioExamScoreID,int
dbo,PatientBasicPerioExamScore,Furcation,bit
dbo,PatientBasicPerioExamScore,Bleeding,bit
dbo,PatientBasicPerioExamScore,OrganizationID,int
dbo,PatientBasicPerioExamScore,Created,datetime
dbo,PatientBasicPerioExamScore,CreatedBy,varchar
dbo,PatientBasicPerioExamScore,CreatedByHost,varchar
dbo,PatientBasicPerioExamScore,LastModified,datetime
dbo,PatientBasicPerioExamScore,LastModifiedBy,varchar
dbo,PatientBasicPerioExamScore,LastModifiedByHost,varchar
dbo,PatientBasicPerioExamScore,DomainVersion,int
dbo,PatientBookingAvailability,PatientBookingAvailabilityID,bigint
dbo,PatientBookingAvailability,DomainVersion,int
dbo,PatientBookingAvailability,LocationID,bigint
dbo,PatientBookingAvailability,OrganizationID,int
dbo,PatientBookingAvailability,OperatoryID,bigint
dbo,PatientBookingAvailability,StartTime,datetime
dbo,PatientBookingAvailability,EndTime,datetime
dbo,PatientBookingAvailability,Created,datetime
dbo,PatientBookingAvailability,CreatedBy,varchar
dbo,PatientBookingAvailability,CreatedByHost,varchar
dbo,PatientBookingAvailability,LastModified,datetime
dbo,PatientBookingAvailability,LastModifiedBy,varchar
dbo,PatientBookingAvailability,LastModifiedByHost,varchar
dbo,PatientBookingAvailability,DayOfWeekID,tinyint
dbo,PatientBookingAvailability,Title,varchar
dbo,PatientBookingAvailability,Color,varchar
dbo,PatientBookingAvailability,BookOnline,bit
dbo,PatientBookingAvailabilityAppointmentReason,PatientBookingAvailabilityID,bigint
dbo,PatientBookingAvailabilityAppointmentReason,ScheduleTemplateAppointmentReasonID,bigint
dbo,PatientBookingAvailabilityAppointmentReason,Created,datetime
dbo,PatientBookingAvailabilityAppointmentReason,CreatedBy,varchar
dbo,PatientBookingAvailabilityAppointmentReason,CreatedByHost,varchar
dbo,PatientBookingAvailabilityAppointmentReason,LastModified,datetime
dbo,PatientBookingAvailabilityAppointmentReason,LastModifiedBy,varchar
dbo,PatientBookingAvailabilityAppointmentReason,LastModifiedByHost,varchar
dbo,PatientBookingAvailabilityBookingType,PatientBookingAvailabilityID,bigint
dbo,PatientBookingAvailabilityBookingType,PatientBookingTypeID,tinyint
dbo,PatientBookingAvailabilityBookingType,Created,datetime
dbo,PatientBookingAvailabilityBookingType,CreatedBy,varchar
dbo,PatientBookingAvailabilityBookingType,CreatedByHost,varchar
dbo,PatientBookingAvailabilityBookingType,LastModified,datetime
dbo,PatientBookingAvailabilityBookingType,LastModifiedBy,varchar
dbo,PatientBookingAvailabilityBookingType,LastModifiedByHost,varchar
dbo,PatientBookingAvailabilityProvider,PatientBookingAvailabilityID,bigint
dbo,PatientBookingAvailabilityProvider,ProviderID,bigint
dbo,PatientBookingAvailabilityProvider,Created,datetime
dbo,PatientBookingAvailabilityProvider,CreatedBy,varchar
dbo,PatientBookingAvailabilityProvider,CreatedByHost,varchar
dbo,PatientBookingAvailabilityProvider,LastModified,datetime
dbo,PatientBookingAvailabilityProvider,LastModifiedBy,varchar
dbo,PatientBookingAvailabilityProvider,LastModifiedByHost,varchar
dbo,PatientBookingSettings,LocationID,bigint
dbo,PatientBookingSettings,DomainVersion,int
dbo,PatientBookingSettings,OrganizationID,int
dbo,PatientBookingSettings,PatientBookingStatusID,tinyint
dbo,PatientBookingSettings,TamiCalculatesAppointmentDurations,bit
dbo,PatientBookingSettings,Created,datetime
dbo,PatientBookingSettings,CreatedBy,varchar
dbo,PatientBookingSettings,CreatedByHost,varchar
dbo,PatientBookingSettings,LastModified,datetime
dbo,PatientBookingSettings,LastModifiedBy,varchar
dbo,PatientBookingSettings,LastModifiedByHost,varchar
dbo,PatientBookingSettings,OnlyShowFirstAvailableSlot,bit
dbo,PatientBookingSettingsRecareTypeDefaults,PatientBookingSettingsRecareTypeDefaultsID,bigint
dbo,PatientBookingSettingsRecareTypeDefaults,DomainVersion,int
dbo,PatientBookingSettingsRecareTypeDefaults,OrganizationID,int
dbo,PatientBookingSettingsRecareTypeDefaults,LocationID,bigint
dbo,PatientBookingSettingsRecareTypeDefaults,RecareTypeID,bigint
dbo,PatientBookingSettingsRecareTypeDefaults,AppointmentDurationMinutes,int
dbo,PatientBookingSettingsRecareTypeDefaults,AppointmentDurationLastUpdated,datetime
dbo,PatientBookingSettingsRecareTypeDefaults,Created,datetime
dbo,PatientBookingSettingsRecareTypeDefaults,CreatedBy,varchar
dbo,PatientBookingSettingsRecareTypeDefaults,CreatedByHost,varchar
dbo,PatientBookingSettingsRecareTypeDefaults,LastModified,datetime
dbo,PatientBookingSettingsRecareTypeDefaults,LastModifiedBy,varchar
dbo,PatientBookingSettingsRecareTypeDefaults,LastModifiedByHost,varchar
dbo,PatientBookingStatus,PatientBookingStatusID,tinyint
dbo,PatientBookingStatus,Name,varchar
dbo,PatientBookingStatus,BasicDescription,varchar
dbo,PatientBookingStatus,Created,datetime
dbo,PatientBookingStatus,CreatedBy,varchar
dbo,PatientBookingStatus,CreatedByHost,varchar
dbo,PatientBookingStatus,LastModified,datetime
dbo,PatientBookingStatus,LastModifiedBy,varchar
dbo,PatientBookingStatus,LastModifiedByHost,varchar
dbo,PatientBookingType,PatientBookingTypeID,tinyint
dbo,PatientBookingType,Name,varchar
dbo,PatientBookingType,BasicDescription,varchar
dbo,PatientBookingType,Created,datetime
dbo,PatientBookingType,CreatedBy,varchar
dbo,PatientBookingType,CreatedByHost,varchar
dbo,PatientBookingType,LastModified,datetime
dbo,PatientBookingType,LastModifiedBy,varchar
dbo,PatientBookingType,LastModifiedByHost,varchar
dbo,PatientCondition,PatientID,bigint
dbo,PatientCondition,ProviderID,bigint
dbo,PatientCondition,ServiceDate,datetime
dbo,PatientCondition,Version,int
dbo,PatientCondition,Created,datetime
dbo,PatientCondition,CreatedBy,varchar
dbo,PatientCondition,CreatedByHost,varchar
dbo,PatientCondition,LastModified,datetime
dbo,PatientCondition,LastModifiedBy,varchar
dbo,PatientCondition,LastModifiedByHost,varchar
dbo,PatientCondition,Note,nvarchar
dbo,PatientCondition,StateID,int
dbo,PatientCondition,ChartedDate,datetime
dbo,PatientCondition,StatusID,int
dbo,PatientCondition,ChartedProviderID,bigint
dbo,PatientCondition,PatientConditionID,bigint
dbo,PatientCondition,OrganizationID,int
dbo,PatientCondition,OrganizationConditionID,bigint
dbo,PatientCondition,OralCavityTypeID,tinyint
dbo,PatientConditionPatientProcedure,PatientConditionID,bigint
dbo,PatientConditionPatientProcedure,PatientProcedureID,bigint
dbo,PatientConditionStatus,PatientConditionStatusID,int
