Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Teams Data Dictionary Table22,Data Team Data Dictionary Field,DD Data Type2,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Denial Management,Denial Rate,(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates,dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate,(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates,dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate,(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Lob = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Lob = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Lob = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Lob = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Lob),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Denial Management,Denial Rate (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Segment),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Denial Management,Denial Rate (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Payer Type),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Denial Management,Denial Rate (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Payer),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Denial Management,Denial Rate (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Operations),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,HCHB,,,
InsightFlow,Denial Management,Denial Rate (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Denial Rate (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.claims,Submitted,int,,dbo.factInvoices,isSubmitted,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Denial Rate (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Denial Rate (Location),(COUNT(InsuranceClaimID) WHERE isDenied) / (COUNT(InsuranceClaimID)WHERE isSubmitted) in ServiceDates WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,HCHB,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Denied Previously,int,"(we need previous records, not updating records)",,,,,,,,
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate,(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates,dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.claims,Denied Previously,int,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Recovery Rate (Lob),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,HCHB,,,
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Denied Previously,int,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Recovery Rate (Segment),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Denied Previously,int,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Recovery Rate (Payer Type),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),...,dbo.dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,dbo.payer_TYPES,pt_desc,varchar(50)
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Denied Previously,int,,,,,,,,,
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.claims,Denied,int,,dbo.factInvoices,isDenied,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factRevenueLineItems,ServiceDate,date,PMS,HCHB,billing.LINE_ITEMS,li_servicedate,date
InsightFlow,Denial Management,Recovery Rate (Payer),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,dimpayerSource,payerTypeDescription,varchar(50),PMS,HCHB,pt_desc,payer Type Name,varchar(50)
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factInvoices,InvoiceID,int,PMS,HCHB,billing.INVOICES,i_id,int
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Accepted,int,,dbo.factInvoices,isPaidFull,tinyint,PMS,HCHB,billing.INVOICES,i_ediclaimstatus,tinyint
InsightFlow,Denial Management,Recovery Rate (Operations),(COUNT(ClaimID WHERE isAccepted AND isDeniedPreviously) / COUNT(ClaimId WHERE isDenied)) in Service Dates WHERE Operations = '<filter>',dbo.claims,Denied Previously,int,,,,,,,,,
